TIME_PERIOD#es,TIME_PERIOD_CODE,UNIVERSIDADES#es,UNIVERSIDADES_CODE,SEXO#es,SEXO_CODE,PROCEDIMIENTO_ACCESO#es,PROCEDIMIENTO_ACCESO_CODE,CONVOCATORIA#es,CONVOCATORIA_CODE,MEDIDAS#es,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION#es
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Aprobados,APROBADOS,10,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,17,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,13,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,4,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,32,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,20,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,12,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,33,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,26,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,7,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,21,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,14,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,7,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,27,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,17,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,10,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,14,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,8,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,6,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,40,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,22,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,18,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,24,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,12,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Presentados,PRESENTADOS,12,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,17,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,13,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,4,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,32,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,20,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,12,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,33,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,26,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,7,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,21,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,14,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,7,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,27,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,17,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,10,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,14,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,8,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,6,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,40,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,22,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,18,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,24,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,12,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Ordinaria,ORDINARIA,Matriculados,MATRICULADOS,12,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Aprobados,APROBADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2018,2018,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2019,2019,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2020,2020,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2021,2021,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2022,2022,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Presentados,PRESENTADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2015,2015,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2016,2016,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Mujeres,F,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Total,_T,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
2017,2017,Universidades Públicas,UNIVERSIDADES_PUBLICAS,Hombres,M,Prueba de acceso para mayores de 40 años con experiencia laboral,PAU_GT40_EXPERIENCIA,Extraordinaria,EXTRAORDINARIA,Matriculados,MATRICULADOS,0,,,,
